Name Party,Code,,Vote Count 1 2,Ab/Aff/Spec/Fed,Total Voters,Total
County Election,,,,,,
Column 01,,,,,,
Pos A01 PRESIDENT/VICE PRESIDENT,,,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,
SCHUMER,WORKI,10 02,,15,0,0,,15
"",,Rose,,39,0,2,,41
SCHUMER,WORKI,11 01,,15,0,1,,16
SCHUMER,WORKI,11 02,,12,0,0,,12
"",,Savannah,,27,0,1,,28
SCHUMER,WORKI,12 01,,10,0,0,,10
SCHUMER,WORKI,12 02,,11,20,1,,32
SCHUMER,WORKI,12 03,,8,20,1,,29
SCHUMER,WORKI,12 04,,28,0,0,,28
SCHUMER,WORKI,12 05,,15,13,0,,28
SCHUMER,WORKI,12 06,,8,8,1,,17
"",,Sodus,,80,61,3,,144
SCHUMER,WORKI,13 01,,10,16,1,,27
SCHUMER,WORKI,13 02,,36,18,1,,55
SCHUMER,WORKI,13 03,,33,0,0,,33
SCHUMER,WORKI,13 04,,34,0,0,,34
SCHUMER,WORKI,13 05,,16,8,1,,25
"",,Walworth,,129,42,3,,174
SCHUMER,WORKI,14 01,,8,7,0,,15
SCHUMER,WORKI,14 02,,27,0,0,,27
SCHUMER,WORKI,14 03,,32,8,1,,41
SCHUMER,WORKI,14 04,,22,0,3,,25
SCHUMER,WORKI,14 05,,27,0,1,,28
Name Party,Code,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total
"",Williamson,116,15 5,,,,,,136
SCHUMER WORKI,15 01,9,7 1,,,,,,17
SCHUMER WORKI,15 02,7,1 0,,,,,,8
SCHUMER WORKI,15 03,14,8 0,,,,,,22
SCHUMER WORKI,15 04,17,8 0,,,,,,25
"",Wolcott,47,24 1,,,,,,72
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,UNITED STATES SENATOR,,,Total,Pos,E02,"1,578"
Pos F02 UNITED STATES SENATOR,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,
SCHUMER INDEP,01 01,31,0 0,,,,,,31
SCHUMER INDEP,01 02,12,16 0,,,,,,28
SCHUMER INDEP,01 03,10,0 0,,,,,,10
SCHUMER INDEP,01 04,8,0 1,,,,,,9
SCHUMER INDEP,01 05,9,0 0,,,,,,9
SCHUMER INDEP,01 06,20,0 1,,,,,,21
SCHUMER INDEP,01 07,14,0 0,,,,,,14
SCHUMER INDEP,01 08,6,3 0,,,,,,9
SCHUMER INDEP,01 09,6,0 0,,,,,,6
SCHUMER INDEP,01 10,16,0 1,,,,,,17
"",Arcadia,132,19 3,,,,,,154
SCHUMER INDEP,02 01,15,0 3,,,,,,18
"",Butler,15,0 3,,,,,,18
SCHUMER INDEP,03 01,8,12 1,,,,,,21
SCHUMER INDEP,03 02,5,7 0,,,,,,12
SCHUMER INDEP,03 03,2,3 0,,,,,,5
SCHUMER INDEP,03 04,5,4 0,,,,,,9
"",Galen,20,26 1,,,,,,47
SCHUMER INDEP,04 01,13,0 3,,,,,,16
SCHUMER INDEP,04 02,16,0 1,,,,,,17
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
"",,Huron,,29,0,4,,33
SCHUMER,INDEP,05 01,,16,0,0,,16
SCHUMER,INDEP,05 02,,3,0,1,,4
SCHUMER,INDEP,05 03,,6,0,1,,7
SCHUMER,INDEP,05 04,,20,0,0,,20
SCHUMER,INDEP,05 05,,15,0,2,,17
"",,Lyons,,60,0,4,,64
SCHUMER,INDEP,06 01,,4,8,0,,12
SCHUMER,INDEP,06 02,,10,18,1,,29
SCHUMER,INDEP,06 03,,9,11,2,,22
SCHUMER,INDEP,06 04,,10,6,2,,18
SCHUMER,INDEP,06 05,,22,0,1,,23
"",,Macedon,,55,43,6,,104
SCHUMER,INDEP,07 01,,17,0,0,,17
SCHUMER,INDEP,07 02,,23,0,0,,23
SCHUMER,INDEP,07 03,,15,0,1,,16
SCHUMER,INDEP,07 04,,15,0,1,,16
"",,Marion,,70,0,2,,72
SCHUMER,INDEP,08 01,,7,8,0,,15
SCHUMER,INDEP,08 02,,17,0,1,,18
SCHUMER,INDEP,08 03,,29,0,0,,29
SCHUMER,INDEP,08 04,,17,0,0,,17
SCHUMER,INDEP,08 05,,13,0,2,,15
SCHUMER,INDEP,08 06,,20,7,2,,29
"",,Ontario,,103,15,5,,123
SCHUMER,INDEP,09 01,,4,10,2,,16
SCHUMER,INDEP,09 02,,8,16,1,,25
SCHUMER,INDEP,09 03,,7,5,0,,12
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
SCHUMER,INDEP,09 04,,10,13,1,,24
SCHUMER,INDEP,09 05,,20,0,0,,20
SCHUMER,INDEP,09 06,,8,5,1,,14
"",,Palmyra,,57,49,5,,111
SCHUMER,INDEP,10 01,,19,0,2,,21
SCHUMER,INDEP,10 02,,21,0,0,,21
"",,Rose,,40,0,2,,42
SCHUMER,INDEP,11 01,,8,0,1,,9
SCHUMER,INDEP,11 02,,8,0,1,,9
"",,Savannah,,16,0,2,,18
SCHUMER,INDEP,12 01,,14,0,0,,14
SCHUMER,INDEP,12 02,,5,10,0,,15
SCHUMER,INDEP,12 03,,6,9,3,,18
SCHUMER,INDEP,12 04,,14,0,0,,14
SCHUMER,INDEP,12 05,,7,6,1,,14
SCHUMER,INDEP,12 06,,7,8,0,,15
"",,Sodus,,53,33,4,,90
SCHUMER,INDEP,13 01,,6,24,0,,30
SCHUMER,INDEP,13 02,,36,17,5,,58
SCHUMER,INDEP,13 03,,35,0,0,,35
SCHUMER,INDEP,13 04,,21,0,0,,21
SCHUMER,INDEP,13 05,,10,4,1,,15
"",,Walworth,,108,45,6,,159
SCHUMER,INDEP,14 01,,16,6,1,,23
SCHUMER,INDEP,14 02,,26,0,2,,28
SCHUMER,INDEP,14 03,,16,7,2,,25
SCHUMER,INDEP,14 04,,18,0,0,,18
SCHUMER,INDEP,14 05,,19,0,0,,19
Name Party,Code,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total
"",Williamson,95,13 5,,,,,,113
SCHUMER INDEP,15 01,6,3 2,,,,,,11
SCHUMER INDEP,15 02,2,2 0,,,,,,4
SCHUMER INDEP,15 03,8,4 0,,,,,,12
SCHUMER INDEP,15 04,9,3 1,,,,,,13
"",Wolcott,25,12 3,,,,,,40
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,UNITED STATES SENATOR,,,Total,Pos,F02,"1,188"
Pos G02 UNITED STATES SENATOR,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,
SCHUMER WOME,01 01,5,0 0,,,,,,5
SCHUMER WOME,01 02,1,2 0,,,,,,3
SCHUMER WOME,01 03,5,0 2,,,,,,7
SCHUMER WOME,01 04,0,0 0,,,,,,0
SCHUMER WOME,01 05,4,0 0,,,,,,4
SCHUMER WOME,01 06,2,0 0,,,,,,2
SCHUMER WOME,01 07,3,0 0,,,,,,3
SCHUMER WOME,01 08,1,4 0,,,,,,5
SCHUMER WOME,01 09,5,0 1,,,,,,6
SCHUMER WOME,01 10,5,0 2,,,,,,7
"",Arcadia,31,6 5,,,,,,42
SCHUMER WOME,02 01,3,0 1,,,,,,4
"",Butler,3,0 1,,,,,,4
SCHUMER WOME,03 01,2,0 0,,,,,,2
SCHUMER WOME,03 02,0,1 0,,,,,,1
SCHUMER WOME,03 03,1,2 0,,,,,,3
SCHUMER WOME,03 04,0,0 0,,,,,,0
"",Galen,3,3 0,,,,,,6
SCHUMER WOME,04 01,0,0 0,,,,,,0
SCHUMER WOME,04 02,3,0 1,,,,,,4
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
"",,Huron,,3,0,1,,4
SCHUMER,WOME,05 01,,3,0,0,,3
SCHUMER,WOME,05 02,,2,0,0,,2
SCHUMER,WOME,05 03,,2,0,0,,2
SCHUMER,WOME,05 04,,5,0,2,,7
SCHUMER,WOME,05 05,,2,0,0,,2
"",,Lyons,,14,0,2,,16
SCHUMER,WOME,06 01,,5,5,1,,11
SCHUMER,WOME,06 02,,3,4,0,,7
SCHUMER,WOME,06 03,,4,2,1,,7
SCHUMER,WOME,06 04,,4,3,0,,7
SCHUMER,WOME,06 05,,6,0,0,,6
"",,Macedon,,22,14,2,,38
SCHUMER,WOME,07 01,,6,0,0,,6
SCHUMER,WOME,07 02,,6,0,1,,7
SCHUMER,WOME,07 03,,4,0,0,,4
SCHUMER,WOME,07 04,,7,0,0,,7
"",,Marion,,23,0,1,,24
SCHUMER,WOME,08 01,,2,3,0,,5
SCHUMER,WOME,08 02,,11,0,1,,12
SCHUMER,WOME,08 03,,7,0,0,,7
SCHUMER,WOME,08 04,,4,0,0,,4
SCHUMER,WOME,08 05,,9,0,1,,10
SCHUMER,WOME,08 06,,2,3,0,,5
"",,Ontario,,35,6,2,,43
SCHUMER,WOME,09 01,,2,1,0,,3
SCHUMER,WOME,09 02,,2,2,0,,4
SCHUMER,WOME,09 03,,1,3,0,,4
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
SCHUMER,WOME,09 04,,3,3,0,,6
SCHUMER,WOME,09 05,,5,0,1,,6
SCHUMER,WOME,09 06,,0,0,1,,1
"",,Palmyra,,13,9,2,,24
SCHUMER,WOME,10 01,,3,0,1,,4
SCHUMER,WOME,10 02,,3,0,0,,3
"",,Rose,,6,0,1,,7
SCHUMER,WOME,11 01,,1,0,0,,1
SCHUMER,WOME,11 02,,5,0,0,,5
"",,Savannah,,6,0,0,,6
SCHUMER,WOME,12 01,,4,0,1,,5
SCHUMER,WOME,12 02,,2,4,0,,6
SCHUMER,WOME,12 03,,1,4,1,,6
SCHUMER,WOME,12 04,,4,0,0,,4
SCHUMER,WOME,12 05,,4,2,0,,6
SCHUMER,WOME,12 06,,1,3,0,,4
"",,Sodus,,16,13,2,,31
SCHUMER,WOME,13 01,,1,2,0,,3
SCHUMER,WOME,13 02,,6,7,1,,14
SCHUMER,WOME,13 03,,3,0,0,,3
SCHUMER,WOME,13 04,,2,0,1,,3
SCHUMER,WOME,13 05,,7,1,0,,8
"",,Walworth,,19,10,2,,31
SCHUMER,WOME,14 01,,1,0,0,,1
SCHUMER,WOME,14 02,,6,0,1,,7
SCHUMER,WOME,14 03,,7,4,0,,11
SCHUMER,WOME,14 04,,6,0,1,,7
SCHUMER,WOME,14 05,,5,0,2,,7
Name Party,Code,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total
"",Williamson,25,4 4,,,,,,33
SCHUMER WOME,15 01,1,1 0,,,,,,2
SCHUMER WOME,15 02,0,0 0,,,,,,0
SCHUMER WOME,15 03,2,0 0,,,,,,2
SCHUMER WOME,15 04,1,2 0,,,,,,3
"",Wolcott,4,3 0,,,,,,7
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,UNITED STATES SENATOR,,,Total,Pos,G02,316
Pos H02 UNITED STATES SENATOR,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,
LONG REFOR,01 01,3,0 0,,,,,,3
LONG REFOR,01 02,1,2 0,,,,,,3
LONG REFOR,01 03,1,0 0,,,,,,1
LONG REFOR,01 04,1,0 0,,,,,,1
LONG REFOR,01 05,4,0 0,,,,,,4
LONG REFOR,01 06,3,0 1,,,,,,4
LONG REFOR,01 07,3,0 0,,,,,,3
LONG REFOR,01 08,0,0 0,,,,,,0
LONG REFOR,01 09,1,0 0,,,,,,1
LONG REFOR,01 10,1,0 0,,,,,,1
"",Arcadia,18,2 1,,,,,,21
LONG REFOR,02 01,2,0 0,,,,,,2
"",Butler,2,0 0,,,,,,2
LONG REFOR,03 01,1,0 0,,,,,,1
LONG REFOR,03 02,0,0 0,,,,,,0
LONG REFOR,03 03,0,1 0,,,,,,1
LONG REFOR,03 04,0,0 0,,,,,,0
"",Galen,1,1 0,,,,,,2
LONG REFOR,04 01,3,0 0,,,,,,3
LONG REFOR,04 02,4,0 0,,,,,,4
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
"",,Huron,,7,0,0,,7
LONG,REFOR,05 01,,1,0,0,,1
LONG,REFOR,05 02,,3,0,0,,3
LONG,REFOR,05 03,,0,0,1,,1
LONG,REFOR,05 04,,3,0,0,,3
LONG,REFOR,05 05,,0,0,0,,0
"",,Lyons,,7,0,1,,8
LONG,REFOR,06 01,,4,4,0,,8
LONG,REFOR,06 02,,0,4,1,,5
LONG,REFOR,06 03,,1,0,0,,1
LONG,REFOR,06 04,,4,0,1,,5
LONG,REFOR,06 05,,4,0,0,,4
"",,Macedon,,13,8,2,,23
LONG,REFOR,07 01,,3,0,0,,3
LONG,REFOR,07 02,,2,0,0,,2
LONG,REFOR,07 03,,3,0,0,,3
LONG,REFOR,07 04,,3,0,0,,3
"",,Marion,,11,0,0,,11
LONG,REFOR,08 01,,0,2,0,,2
LONG,REFOR,08 02,,2,0,0,,2
LONG,REFOR,08 03,,3,0,0,,3
LONG,REFOR,08 04,,0,0,1,,1
LONG,REFOR,08 05,,5,0,1,,6
LONG,REFOR,08 06,,4,1,0,,5
"",,Ontario,,14,3,2,,19
LONG,REFOR,09 01,,0,1,0,,1
LONG,REFOR,09 02,,1,1,0,,2
LONG,REFOR,09 03,,1,2,0,,3
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
LONG,REFOR,09 04,,2,2,0,,4
LONG,REFOR,09 05,,4,0,0,,4
LONG,REFOR,09 06,,0,1,0,,1
"",,Palmyra,,8,7,0,,15
LONG,REFOR,10 01,,3,0,0,,3
LONG,REFOR,10 02,,2,0,0,,2
"",,Rose,,5,0,0,,5
LONG,REFOR,11 01,,1,0,0,,1
LONG,REFOR,11 02,,1,0,0,,1
"",,Savannah,,2,0,0,,2
LONG,REFOR,12 01,,1,0,0,,1
LONG,REFOR,12 02,,0,2,0,,2
LONG,REFOR,12 03,,0,5,0,,5
LONG,REFOR,12 04,,3,0,0,,3
LONG,REFOR,12 05,,2,1,0,,3
LONG,REFOR,12 06,,0,1,0,,1
"",,Sodus,,6,9,0,,15
LONG,REFOR,13 01,,5,4,0,,9
LONG,REFOR,13 02,,2,2,0,,4
LONG,REFOR,13 03,,3,0,0,,3
LONG,REFOR,13 04,,3,0,0,,3
LONG,REFOR,13 05,,0,0,0,,0
"",,Walworth,,13,6,0,,19
LONG,REFOR,14 01,,1,0,0,,1
LONG,REFOR,14 02,,4,0,0,,4
LONG,REFOR,14 03,,1,0,1,,2
LONG,REFOR,14 04,,2,0,0,,2
LONG,REFOR,14 05,,3,0,0,,3
Name Party,Code,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total
"",Williamson,11,0 1,,,,,,12
LONG REFOR,15 01,0,0 0,,,,,,0
LONG REFOR,15 02,0,0 0,,,,,,0
LONG REFOR,15 03,2,1 0,,,,,,3
LONG REFOR,15 04,0,1 0,,,,,,1
"",Wolcott,2,2 0,,,,,,4
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,UNITED STATES SENATOR,,,Total,Pos,H02,165
Pos I02 UNITED STATES SENATOR,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,
MERCED LIBERT,01 01,9,0 0,,,,,,9
MERCED LIBERT,01 02,1,1 0,,,,,,2
MERCED LIBERT,01 03,7,0 0,,,,,,7
MERCED LIBERT,01 04,5,0 0,,,,,,5
MERCED LIBERT,01 05,5,0 0,,,,,,5
MERCED LIBERT,01 06,4,0 1,,,,,,5
MERCED LIBERT,01 07,2,0 0,,,,,,2
MERCED LIBERT,01 08,2,1 0,,,,,,3
MERCED LIBERT,01 09,5,0 0,,,,,,5
MERCED LIBERT,01 10,4,0 0,,,,,,4
"",Arcadia,44,2 1,,,,,,47
MERCED LIBERT,02 01,0,0 1,,,,,,1
"",Butler,0,0 1,,,,,,1
MERCED LIBERT,03 01,2,1 0,,,,,,3
MERCED LIBERT,03 02,0,1 1,,,,,,2
MERCED LIBERT,03 03,1,3 1,,,,,,5
MERCED LIBERT,03 04,0,2 0,,,,,,2
"",Galen,3,7 2,,,,,,12
MERCED LIBERT,04 01,1,0 0,,,,,,1
MERCED LIBERT,04 02,7,0 0,,,,,,7
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
"",,Huron,,8,0,0,,8
MERCED,LIBERT,05 01,,1,0,0,,1
MERCED,LIBERT,05 02,,1,0,1,,2
MERCED,LIBERT,05 03,,3,0,0,,3
MERCED,LIBERT,05 04,,6,0,1,,7
MERCED,LIBERT,05 05,,0,0,1,,1
"",,Lyons,,11,0,3,,14
MERCED,LIBERT,06 01,,2,10,1,,13
MERCED,LIBERT,06 02,,2,12,2,,16
MERCED,LIBERT,06 03,,3,6,0,,9
MERCED,LIBERT,06 04,,7,5,0,,12
MERCED,LIBERT,06 05,,5,0,0,,5
"",,Macedon,,19,33,3,,55
MERCED,LIBERT,07 01,,5,0,0,,5
MERCED,LIBERT,07 02,,3,0,1,,4
MERCED,LIBERT,07 03,,2,0,0,,2
MERCED,LIBERT,07 04,,5,0,0,,5
"",,Marion,,15,0,1,,16
MERCED,LIBERT,08 01,,3,4,0,,7
MERCED,LIBERT,08 02,,7,0,0,,7
MERCED,LIBERT,08 03,,7,0,0,,7
MERCED,LIBERT,08 04,,5,0,0,,5
MERCED,LIBERT,08 05,,5,0,0,,5
MERCED,LIBERT,08 06,,5,3,3,,11
"",,Ontario,,32,7,3,,42
MERCED,LIBERT,09 01,,7,2,0,,9
MERCED,LIBERT,09 02,,2,1,0,,3
MERCED,LIBERT,09 03,,10,1,1,,12
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
MERCED,LIBERT,09 04,,5,6,0,,11
MERCED,LIBERT,09 05,,6,0,0,,6
MERCED,LIBERT,09 06,,3,4,0,,7
"",,Palmyra,,33,14,1,,48
MERCED,LIBERT,10 01,,6,0,0,,6
MERCED,LIBERT,10 02,,1,0,0,,1
"",,Rose,,7,0,0,,7
MERCED,LIBERT,11 01,,2,0,0,,2
MERCED,LIBERT,11 02,,4,0,0,,4
"",,Savannah,,6,0,0,,6
MERCED,LIBERT,12 01,,6,0,1,,7
MERCED,LIBERT,12 02,,2,1,4,,7
MERCED,LIBERT,12 03,,1,4,0,,5
MERCED,LIBERT,12 04,,3,0,0,,3
MERCED,LIBERT,12 05,,5,2,2,,9
MERCED,LIBERT,12 06,,6,3,0,,9
"",,Sodus,,23,10,7,,40
MERCED,LIBERT,13 01,,2,3,1,,6
MERCED,LIBERT,13 02,,11,5,2,,18
MERCED,LIBERT,13 03,,12,0,1,,13
MERCED,LIBERT,13 04,,13,0,1,,14
MERCED,LIBERT,13 05,,3,1,0,,4
"",,Walworth,,41,9,5,,55
MERCED,LIBERT,14 01,,5,3,0,,8
MERCED,LIBERT,14 02,,3,0,0,,3
MERCED,LIBERT,14 03,,8,6,0,,14
MERCED,LIBERT,14 04,,7,0,1,,8
MERCED,LIBERT,14 05,,6,0,0,,6
Name Party,Code,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total
"",Williamson,29,9 1,,,,,,39
MERCED LIBERT,15 01,1,0 1,,,,,,2
MERCED LIBERT,15 02,1,0 0,,,,,,1
MERCED LIBERT,15 03,2,1 0,,,,,,3
MERCED LIBERT,15 04,3,2 1,,,,,,6
"",Wolcott,7,3 2,,,,,,12
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,UNITED STATES SENATOR,,,Total,Pos,I02,402
Pos J02 UNITED STATES SENATOR,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,
WRITE INS SCATT,01 01,0,0 0,,,,,,0
WRITE INS SCATT,01 02,0,0 0,,,,,,0
WRITE INS SCATT,01 03,0,0 0,,,,,,0
WRITE INS SCATT,01 04,0,0 0,,,,,,0
WRITE INS SCATT,01 05,0,0 0,,,,,,0
WRITE INS SCATT,01 06,0,0 0,,,,,,0
WRITE INS SCATT,01 07,0,0 0,,,,,,0
WRITE INS SCATT,01 08,0,0 0,,,,,,0
WRITE INS SCATT,01 09,0,0 0,,,,,,0
WRITE INS SCATT,01 10,0,0 0,,,,,,0
"",Arcadia,0,0 0,,,,,,0
WRITE INS SCATT,02 01,1,0 0,,,,,,1
"",Butler,1,0 0,,,,,,1
WRITE INS SCATT,03 01,0,0 0,,,,,,0
WRITE INS SCATT,03 02,0,0 0,,,,,,0
WRITE INS SCATT,03 03,0,0 0,,,,,,0
WRITE INS SCATT,03 04,0,0 0,,,,,,0
"",Galen,0,0 0,,,,,,0
WRITE INS SCATT,04 01,0,0 0,,,,,,0
WRITE INS SCATT,04 02,0,0 0,,,,,,0
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
"",,Huron,,0,0,0,,0
WRITE INS,SCATT,05 01,,0,0,0,,0
WRITE INS,SCATT,05 02,,0,0,1,,1
WRITE INS,SCATT,05 03,,0,0,0,,0
WRITE INS,SCATT,05 04,,0,0,0,,0
WRITE INS,SCATT,05 05,,0,0,0,,0
"",,Lyons,,0,0,1,,1
WRITE INS,SCATT,06 01,,0,0,0,,0
WRITE INS,SCATT,06 02,,0,0,0,,0
WRITE INS,SCATT,06 03,,0,0,0,,0
WRITE INS,SCATT,06 04,,0,0,0,,0
WRITE INS,SCATT,06 05,,0,0,0,,0
"",,Macedon,,0,0,0,,0
WRITE INS,SCATT,07 01,,0,0,0,,0
WRITE INS,SCATT,07 02,,0,0,0,,0
WRITE INS,SCATT,07 03,,0,0,0,,0
WRITE INS,SCATT,07 04,,0,0,0,,0
"",,Marion,,0,0,0,,0
WRITE INS,SCATT,08 01,,0,0,0,,0
WRITE INS,SCATT,08 02,,0,0,0,,0
WRITE INS,SCATT,08 03,,0,0,0,,0
WRITE INS,SCATT,08 04,,0,0,0,,0
WRITE INS,SCATT,08 05,,0,0,0,,0
WRITE INS,SCATT,08 06,,0,0,0,,0
"",,Ontario,,0,0,0,,0
WRITE INS,SCATT,09 01,,0,0,0,,0
WRITE INS,SCATT,09 02,,1,0,0,,1
WRITE INS,SCATT,09 03,,0,0,0,,0
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
WRITE INS,SCATT,09 04,,0,0,0,,0
WRITE INS,SCATT,09 05,,0,0,0,,0
WRITE INS,SCATT,09 06,,0,0,0,,0
"",,Palmyra,,1,0,0,,1
WRITE INS,SCATT,10 01,,0,0,0,,0
WRITE INS,SCATT,10 02,,0,0,0,,0
"",,Rose,,0,0,0,,0
WRITE INS,SCATT,11 01,,0,0,0,,0
WRITE INS,SCATT,11 02,,0,0,0,,0
"",,Savannah,,0,0,0,,0
WRITE INS,SCATT,12 01,,0,0,0,,0
WRITE INS,SCATT,12 02,,0,0,0,,0
WRITE INS,SCATT,12 03,,0,0,0,,0
WRITE INS,SCATT,12 04,,0,0,0,,0
WRITE INS,SCATT,12 05,,0,0,0,,0
WRITE INS,SCATT,12 06,,0,0,0,,0
"",,Sodus,,0,0,0,,0
WRITE INS,SCATT,13 01,,0,0,0,,0
WRITE INS,SCATT,13 02,,0,0,0,,0
WRITE INS,SCATT,13 03,,0,0,0,,0
WRITE INS,SCATT,13 04,,0,0,0,,0
WRITE INS,SCATT,13 05,,0,0,0,,0
"",,Walworth,,0,0,0,,0
WRITE INS,SCATT,14 01,,1,0,0,,1
WRITE INS,SCATT,14 02,,0,0,0,,0
WRITE INS,SCATT,14 03,,0,0,0,,0
WRITE INS,SCATT,14 04,,0,0,0,,0
WRITE INS,SCATT,14 05,,0,0,0,,0
Name Party,Code,Vote Count 1,2 Ab/Aff/Spec/Fed,Total Voters,,,,,Total,
"",Williamson,1,0 0,,,,,,1,
WRITE INS SCATT,15 01,0,0 0,,,,,,0,
WRITE INS SCATT,15 02,0,0 0,,,,,,0,
WRITE INS SCATT,15 03,0,0 0,,,,,,0,
WRITE INS SCATT,15 04,0,0 0,,,,,,0,
"",Wolcott,0,0 0,,,,,,0,
"* * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,UNITED STATES SENATOR,,,Total,Pos,J02,,4
Pos K02 UNITED STATES SENATOR,* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,
OVERVOTES/VOIDS VOIDS/,01 01,1,0 0,,,,,,1,
OVERVOTES/VOIDS VOIDS/,01 02,0,0 1,,,,,,1,
OVERVOTES/VOIDS VOIDS/,01 03,0,0 0,,,,,,0,
OVERVOTES/VOIDS VOIDS/,01 04,0,0 0,,,,,,0,
OVERVOTES/VOIDS VOIDS/,01 05,0,0 0,,,,,,0,
OVERVOTES/VOIDS VOIDS/,01 06,0,0 0,,,,,,0,
OVERVOTES/VOIDS VOIDS/,01 07,1,0 0,,,,,,1,
OVERVOTES/VOIDS VOIDS/,01 08,0,1 1,,,,,,2,
OVERVOTES/VOIDS VOIDS/,01 09,0,0 0,,,,,,0,
OVERVOTES/VOIDS VOIDS/,01 10,0,0 0,,,,,,0,
"",Arcadia,2,1 2,,,,,,5,
OVERVOTES/VOIDS VOIDS/,02 01,0,0 0,,,,,,0,
"",Butler,0,0 0,,,,,,0,
OVERVOTES/VOIDS VOIDS/,03 01,0,2 0,,,,,,2,
OVERVOTES/VOIDS VOIDS/,03 02,0,0 0,,,,,,0,
OVERVOTES/VOIDS VOIDS/,03 03,0,0 0,,,,,,0,
OVERVOTES/VOIDS VOIDS/,03 04,0,0 0,,,,,,0,
"",Galen,0,2 0,,,,,,2,
OVERVOTES/VOIDS VOIDS/,04 01,0,0 0,,,,,,0,
OVERVOTES/VOIDS VOIDS/,04 02,0,0 0,,,,,,0,
Name,Party,Code,,Vote Count 1,2,Ab/Aff/Spec/Fed,Total Voters,Total
"",,Huron,,0,0,0,,0
OVERVOTES/VOIDS,VOIDS/,05 01,,0,0,1,,1
OVERVOTES/VOIDS,VOIDS/,05 02,,1,0,0,,1
OVERVOTES/VOIDS,VOIDS/,05 03,,0,0,1,,1
OVERVOTES/VOIDS,VOIDS/,05 04,,2,0,1,,3
OVERVOTES/VOIDS,VOIDS/,05 05,,0,0,0,,0
"",,Lyons,,3,0,3,,6
OVERVOTES/VOIDS,VOIDS/,06 01,,0,2,0,,2
OVERVOTES/VOIDS,VOIDS/,06 02,,0,0,1,,1
OVERVOTES/VOIDS,VOIDS/,06 03,,0,2,1,,3
OVERVOTES/VOIDS,VOIDS/,06 04,,0,0,1,,1
OVERVOTES/VOIDS,VOIDS/,06 05,,0,0,0,,0
"",,Macedon,,0,4,3,,7
OVERVOTES/VOIDS,VOIDS/,07 01,,0,0,0,,0
OVERVOTES/VOIDS,VOIDS/,07 02,,0,0,0,,0
OVERVOTES/VOIDS,VOIDS/,07 03,,0,0,0,,0
OVERVOTES/VOIDS,VOIDS/,07 04,,0,0,1,,1
"",,Marion,,0,0,1,,1
OVERVOTES/VOIDS,VOIDS/,08 01,,1,0,0,,1
OVERVOTES/VOIDS,VOIDS/,08 02,,0,0,0,,0
OVERVOTES/VOIDS,VOIDS/,08 03,,0,0,2,,2
